A_Date_,B_Shift_,C_Line_,Description_,E_Duration_,Frequency_,G_Downtime_Type,H_Machine_,I_Category_,J_Failure_Mode
17/05/2024,Night,5,Frequent bottles hook at air conveyor,12,4,Minor Stop,Air conveyor,Machine,Frequent bottles hook at air conveyor
17/05/2024,Night,5,Position 3 bottle monioring sensor malfunction,12,4,Minor Stop,Innofill,Machine,Position 3 bottle monioring sensor malfunction
17/05/2024,Night,5,Preform hooked underneath the kicker wheel of roller sorter,8,2,Minor Stop,Roller sorter,Machine,Preform hooked underneath the kicker wheel of roller sorter
17/05/2024,Morning,5,NONA,60,1,NONA,Innofill,Material,NONA
17/05/2024,Morning,5,NONA,60,1,NONA,Innofill,Material,NONA
17/05/2024,Morning,5,NONA,60,1,NONA,Innofill,Material,NONA
17/05/2024,Morning,5,NONA,60,1,NONA,Innofill,Material,NONA
17/05/2024,Morning,5,NONA,60,1,NONA,Innofill,Material,NONA
17/05/2024,Morning,5,NONA,60,1,NONA,Innofill,Material,NONA
18/05/2024,Day,5,Safety audit check of Filler/Blomax safety doors and emergency push buttons.,10,1,Planned Stop,Innofill,Method,Safety audit check of Filler/Blomax safety doors and emergency push buttons.
18/05/2024,Day,5,"Alignment of filler infeed transfer fingers No.39,54,40,44,37.",38,5,Break Down,Innofill,Machine,Alignment of misaligned Filler infeed transfer fingers.
18/05/2024,Day,5,"Alignment of misaligned Rinser nozzle probes No.27,29,26,52.",29,4,Break Down,Innofill,Machine,"Alignment of misaligned Rinser nozzle probes No.27,29,26,52."
18/05/2024,Day,5,"Alignment of misaligned Rinser nozzle probes No.27,29,26,52.",3,1,Break Down,Innofill,Machine,"Alignment of misaligned Rinser nozzle probes No.27,29,26,52."
18/05/2024,Day,6,Handover and machine safety audit ,12,1,Planned Stop,,Method,Handover and machine safety audit 
18/05/2024,Day,6,Frequent packer hoist jam on centeing frame,28,1,Break Down,Packer/Unpacker,Machine,Frequent packer hoist jam on centeing frame
18/05/2024,Day,6,Frequent packer hoist jam on centeing frame,20,6,Minor Stop,Packer/Unpacker,Machine,Frequent packer hoist jam on centeing frame
18/05/2024,Day,6,Frequent derailing c- curve crate conveyor at palletizer infeed,16,1,Break Down,Crate Conveyor,Machine,Frequent derailing c- curve crate conveyor at palletizer infeed
18/05/2024,Day,6,Frequent derailing c- curve crate conveyor at palletizer infeed,12,1,Break Down,Crate Conveyor,Machine,Frequent derailing c- curve crate conveyor at palletizer infeed
18/05/2024,Day,6,CILT TIME ,60,1,Planned Stop,,Method,CILT TIME 
18/05/2024,Day,6,Frequent derailing c- curve crate conveyor at palletizer infeed,12,6,Minor Stop,Crate Conveyor,Machine,Frequent derailing c- curve crate conveyor at palletizer infeed
18/05/2024,Day,6,Pasteurizer stopped on KP value not reached,20,7,Minor Stop,Pasteuriser,Machine,Pasteurizer stopped on KP value not reached
18/05/2024,Day,6,Frequent derailing of infeed conveyor at bottle washer due to pulled out/ damaged wear strip,28,3,Break Down,Bottle Conveyor,Machine,Frequent derailing of infeed conveyor at bottle washer due to pulled out/ damaged wear strip
18/05/2024,Day,5,Intervention on constant uncapped bottles from capper capping unit.,17,4,Minor Stop,Capper,Machine,Intervention on constant uncapped bottles from capper capping unit.
18/05/2024,Day,5,CILT TIME ,60,1,Planned Stop,Innofill,Method,CILT TIME 
18/05/2024,Day,5,Cap hooked at the dynasort due to twisted/ deformed cap.,6,3,Minor Stop,Innofill,Material,Bad cap material
18/05/2024,Day,5,"Cleaning of the transfer drum, vacuum drum due to label carry over.",9,2,Minor Stop,Innoket,Machine,"Cleaning of the transfer drum, vacuum drum due to label carry over."
18/05/2024,Day,5,"Cleaning of the transfer drum, vacuum drum due to label carry over.",12,2,Minor Stop,Innoket,Machine,"Cleaning of the transfer drum, vacuum drum due to label carry over."
18/05/2024,Day,5,Cap hooked at the dynasort due to twisted/ deformed cap.,5,2,Minor Stop,Innofill,Material,Bad cap material
18/05/2024,Day,5,Misaligned track 1 pack counter sensor.,12,3,Minor Stop,Innopal,Machine,Misaligned track 1 pack counter sensor.
18/05/2024,Day,6,Discharge overload at bottle washer discharge due to bottle jam,12,5,Minor Stop,Bottle Washer,Machine,Discharge overload at bottle washer discharge due to bottle jam
18/05/2024,Day,6,Pasteurizer stopped on container jam at discharge due to falling bottles and breakages,12,5,Minor Stop,Pasteuriser,Machine,Pasteurizer stopped on container jam at discharge due to falling bottles and breakages
18/05/2024,Day,6,Bottle jam at bottle conveyor labeller in-liner due to falling bottles and breakages,8,4,Minor Stop,Bottle Conveyor,Method,Bottle jam at bottle conveyor labeller in-liner due to falling bottles and breakages
18/05/2024,Day,6,Bottle jam at bottle conveyor labeller in-liner due to falling bottles and breakages,10,6,Minor Stop,Bottle Conveyor,Method,Bottle jam at bottle conveyor labeller in-liner due to falling bottles and breakages
18/05/2024,Day,6,EBI stop on container back up front  infeed inspection unit due to falling bottles ,10,5,Minor Stop,EBI,Machine,EBI stop on container back up front  infeed inspection unit due to falling bottles and worn EBI Belt
18/05/2024,Day,6,Labeller stop on false rejection on label faults,12,5,Minor Stop,Labeller,Machine,Labeller stop on false rejection on label faults
18/05/2024,Day,5,Pack miscount at the formation table due to wrong turn of packs at track 1and 2.,17,2,Minor Stop,Innopal,Machine,Pack miscount at the formation table due to wrong turn of packs at track 1and 2.
18/05/2024,Night,6,Machine safety audit/shift handover,10,1,Planned Stop,Bottle Conveyor,Method,Machine safety audit/shift handover
18/05/2024,Night,6,Fallen bottles at Bottle washer infeed,10,4,Minor Stop,Bottle Washer,Machine,Due to poor lubrication
18/05/2024,Night,6,speed loss due to weathered bottles,12,4,Minor Stop,Bottle Washer,Machine,Speed loss due to weathered bottles 
18/05/2024,Night,6,Speed loss due to weathered bottles,12,4,Minor Stop,Bottle Washer,Machine,Speed loss due to weathered bottles 
18/05/2024,Night,6,Infeed overload at bottle washer Infeed due to Infeed jam,10,3,Minor Stop,Bottle Washer,Machine,Due to breakages
18/05/2024,Night,6,Falling bottles at packing zone ,20,6,Minor Stop,Packer,Machine,Due to breakages
18/05/2024,Night,6,Speed loss due to weathered bottles,12,4,Minor Stop,Bottle Washer,Machine,Speed loss due to weathered bottles 
18/05/2024,Night,5,Decontamination of filler machine ,45,1,Planned Stop,Innofill,Method,Filler decontamination
18/05/2024,Night,5,jam at heuft rejector due to massive rejection on bottles with no cap,12,4,Minor Stop,Innofill,Machine,Misalign cap guide to sealer  
18/05/2024,Night,5,Frequent jam at heuft rejector due to massive of bottles with no cap ,12,4,Minor Stop,Innofill,Machine,Misalign cap guide to sealer  
18/05/2024,Night,5,Intervention on filler by machine leader due to bottles with no cap ,30,3,Minor Stop,Innofill,Machine,Misalign cap guide to sealer  
18/05/2024,Night,5,Intervention on filler by machine leader due to bottles with no cap ,45,4,Minor Stop,Innofill,Machine,Misalign cap guide to sealer  
18/05/2024,Night,5,Intervention on filler by machine leader due to bottles with no cap ,30,3,Minor Stop,Innofill,Machine,Misalign cap guide to sealer  
18/05/2024,Night,5,Cap jam at smart check (massive rejection of damaged cap),7,3,Minor Stop,Capper,Material,damage cap  
18/05/2024,Night,5,Preform hook beneath the kicker wheel of roller sorter ,8,3,Minor Stop,Roller sorter,Machine,Nest preform not properly rejected
18/05/2024,Night,6,Frequent Jam at depalletiser cross discharge,20,5,Minor Stop,Depalletiser,Machine,Due to excess sand deposits
18/05/2024,Night,6,Crate hook at crate stopper infeed at unpacker,10,2,Break Down,Unpacker,Method,Due to Bent crate
18/05/2024,Night,5,Filler not running at nominal speed as a result of jam at heuft rejector due to bottlles with no cap,11,3,Minor Stop,Innofill,Machine,Misalign cap guide to sealer  
18/05/2024,Night,5,Cap hook inside UV treatment box (cap with damage sealing ring),6,3,Minor Stop,Capper,Material,damage cap  
18/05/2024,Night,5,Preform hook beneath the kicker wheel of roller sorter ,5,2,Minor Stop,Roller sorter,Machine,Nest preform not properly rejected
18/05/2024,Night,6,Speed loss due to weathered bottles,16,6,Minor Stop,Bottle Washer,Machine,Speed loss due to weathered bottles 
18/05/2024,Night,6,Jamming at bottle washer infeed,18,7,Minor Stop,Bottle Washer,Machine,Due to falling bottles and breakages
18/05/2024,Night,5,Preform hook beneath the kicker wheel of roller sorter ,7,3,Minor Stop,Innofill,Machine,Nest preform not properly rejected
18/05/2024,Night,5,Cap hook inside UV treatment box (cap with damage sealing ring),8,4,Minor Stop,Capper,Material,damage cap  
18/05/2024,Night,5,Life signal missing from BBT/production interrupted due to power outage at brewhouse ,15,1,External Stop,Flash Pasto,Method,power outage at brewhouse 
18/05/2024,Night,6,Jamming at bottle washer infeed,10,4,Minor Stop,Bottle Washer,Machine,Due to falling bottles and breakages
18/05/2024,Night,6,Speed loss due to weathered bottles,10,4,Minor Stop,Bottle Washer,Machine,Speed loss due to weathered bottles 
18/05/2024,Night,5,Label carryover/missing label    ,15,3,Minor Stop,Innoket,Material,Irregular cutting of label    
19/05/2024,Morning,6,Safety zone audit check of Filler safety doors and emergency push buttons.,10,1,Planned Stop,Filler,Method,Safety zone audit check of Filler safety doors and emergency push buttons.
19/05/2024,Morning,6,bottles transfer conveyor to washer derail and hook.,15,1,Minor Stop,Bottle Conveyor,Machine,bottles transfer conveyor to washer derail and hook.
19/05/2024,Morning,6,Speed loss due to weathered bottles,5,1,Minor Stop,Filler,Material,Speed loss due to weathered bottles 
19/05/2024,Morning,6,Speed loss due to weathered bottles ,10,1,Minor Stop,Filler,Material,Speed loss due to weathered bottles 
19/05/2024,Morning,6,constant jam at depalletizer cross discharge,10,13,Minor Stop,Depalletiser,Machine,constant jam at depalletizer cross discharge
19/05/2024,Morning,6,evacuation of foreign bottles (Life Bottles) fom the line,10,1,External Stop,Depalletiser,Material,evacuation of foreign bottles (Life Bottles) fom the line
19/05/2024,Morning,5,Running machine at lower speed due to missing cap,9,3,Minor Stop,Innofill,Machine,Running machine at lower speed due to missing cap
19/05/2024,Morning,5,Frequent jammed at checkmat due to rejection of missing cap,20,7,Minor Stop,Innofill,Machine,Frequent jammed at checkmat due to rejection of missing cap
19/05/2024,Morning,6,Speed loss due to weathered bottles ,10,2,Minor Stop,Filler,Material,Speed loss due to weathered bottles 
19/05/2024,Morning,6,CILT TIME ,40,1,Planned Stop,Filler,Method,CILT TIME 
19/05/2024,Morning,6,Speed loss due to weathered bottles ,10,1,Minor Stop,Filler,Material,Speed loss due to weathered bottles 
19/05/2024,Morning,5,Intervention on capper due to missing caps on bottles,47,1,Break Down,Innofill,Machine,Intervention on capper due to missing caps on bottles
19/05/2024,Morning,5,Intervention on capper due to missing caps on bottles,48,1,Break Down,Innofill,Machine,Intervention on capper due to missing caps on bottles
19/05/2024,Morning,5,CILT TIME ,60,1,Planned Stop,Innofill,Machine,CILT TIME 
19/05/2024,Morning,6,Speed loss due to weathered bottles ,10,1,Minor Stop,Filler,Material,Speed loss due to weathered bottles 
19/05/2024,Morning,5,Filller stop on Control cabinet overheat (+S5),15,1,Break Down,Innofill,Machine,Filller stop on Control cabinet overheat (+S5)
19/05/2024,Morning,5,Laser coder at labeller stops on YAG DC-power /MO / failure absorber overheat Alarm,18,1,Break Down,Innoket,Machine,Laser coder at labeller stops on YAG DC-power /MO / failure absorber overheat Alarm
19/05/2024,Afternoon,5,Filler stopped on control cabinet overheat.,11,1,Minor Stop,Innofill,Machine,Malfunction A.C
19/05/2024,Afternoon,5,Macsa ID laser coder stopped on the fault alarm; YAG DC- power failure/overheat.,41,1,Break Down,Innoket,Machine,Macsa ID laser coder stopped on the fault alarm; YAG DC- power failure/overheat.
19/05/2024,Afternoon,6,Handover and machine safety audit ,12,1,Planned Stop,,Method,Handover and machine safety audit 
19/05/2024,Afternoon,6,Massive rejection on sidewall due to batch of weathered bottles ,12,5,Minor Stop,Bottle Washer,Material,Massive rejection on sidewall due to batch of weathered bottles 
19/05/2024,Afternoon,6,Massive rejection on sidewall due to batch of weathered bottles ,16,5,Minor Stop,Bottle Washer,Material,Massive rejection on sidewall due to batch of weathered bottles 
19/05/2024,Afternoon,5,Malfunctioned infeed conveyor sensor at palletizer distribution table.,11,3,Minor Stop,Innopal,Machine,Malfunctioned infeed conveyor sensor at palletizer distribution table.
19/05/2024,Afternoon,6,Two pallets of foreign bottles loaded on star run,12,1,External Stop,,Material,Two pallets of foreign bottles loaded on star run
19/05/2024,Afternoon,6,Frequent crate Jam at depalletiser cross discharge,8,4,Minor Stop,Depalletiser,Machine,Frequent crate Jam at depalletiser cross discharge
19/05/2024,Afternoon,6,Frequent crate Jam at depalletiser cross discharge,16,5,Minor Stop,Depalletiser,Machine,Frequent crate Jam at depalletiser cross discharge
19/05/2024,Afternoon,6,Crate conveyor crate washer discharge could not run due to worn sprocket and elongetd chain,14,1,Break Down,Crate Conveyor,Machine,Crate conveyor crate washer discharge could not run due to worn sprocket and elongetd chain
19/05/2024,Afternoon,6,Infeed overload at bottle washer Infeed due to Infeed jam,8,3,Minor Stop,Bottle Washer,Machine,Infeed overload at bottle washer Infeed due to Infeed jam
19/05/2024,Afternoon,6,Infeed overload at bottle washer Infeed due to Infeed jam,6,4,Minor Stop,Bottle Washer,Machine,Infeed overload at bottle washer Infeed due to Infeed jam
19/05/2024,Afternoon,5,Cap jam at the smartcheck unit.,2,1,Minor Stop,Innofill,Material,Cap jam.
19/05/2024,Night,5,Decontamination of filler machine ,45,1,Planned Stop,Innofill,Method,Filler decontamination
19/05/2024,Night,5,Label carryover/missing label    ,8,1,Minor Stop,Innoket,Material,Irregular cutting of label    
19/05/2024,Night,6,Machine safety audit/shift handover,10,1,Planned Stop,Bottle Conveyor,Method,Machine safety audit/shift handover
19/05/2024,Night,6,Jamming at depal discharge station,10,4,Minor Stop,Depalletiser,Machine,Jamming at depal discharge station
19/05/2024,Night,6,Jamming at depal discharge station,12,4,Minor Stop,Depalletiser,Machine,Jamming at depal discharge station
19/05/2024,Night,5,Cap jam at smart check (massive rejection of damaged caps),8,4,Minor Stop,Capper,Material,Damage caps
19/05/2024,Night,6,Speed loss due to weathered bottles,20,6,Minor Stop,Bottle Washer,Machine,Speed loss due to weathered bottles 
19/05/2024,Night,6,Frequent bottle jam at bottle washer infeed,12,4,Minor Stop,Bottle Washer,Machine,Jam due to breakages 
19/05/2024,Night,6,Pallet magazine tripped off at depalletizer,10,1,Break Down,Depalletiser,Machine,Pallet magazine tripped off at depalletizer
19/05/2024,Night,6,Jam at inliner infeed of EBI,10,4,Minor Stop,Bottle Conveyor,Machine,Due to breakages
19/05/2024,Night,6,Crate conveyor chain before FCI packer discharge hook,18,1,Break Down,Bottle Conveyor,Machine,Due to squeeze crate conveyor chain
19/05/2024,Night,6,Pasteuriser stopped ok KP value not reached,10,1,Break Down,Pasteuriser,Method,Due to long stop  at crate conveyor
19/05/2024,Night,6,Misaligned infeed worm at filler ,13,1,Break Down,Filler,Machine,Due to jam caused by bottle breakage
19/05/2024,Night,6,Frequent jam at bottle washer infeed ,7,3,Minor Stop,Bottle Washer,Machine,Due to breakages
19/05/2024,Night,6,Speed loss du eto weathered bottles,18,6,Minor Stop,Bottle Washer,Machine,Speed loss due to weathered bottles 
19/05/2024,Night,6,Frequent jam at bottle washer infeed ,20,8,Minor Stop,Bottle Washer,Machine,Due to breakages
19/05/2024,Night,5,Label carryover/missing label    ,6,1,Minor Stop,Innoket,Material,Irregular cutting of label    
19/05/2024,Night,5,Buffer tank runout after the end of malina production ,24,1,Change-Over,Innofill,Method,post run of maltina/buffer tank run out 
19/05/2024,Night,5,End of maltina production at filler/filler flushing ,20,1,Change-Over,Innofill,Method,post run of maltina/fiiller runout 
19/05/2024,Night,5,HI Malt product receipt from cellars/ filler start up/changeover from maltina to hi malt ,40,1,Change-Over,Flash Pasto,Method,Hi malt production start up
19/05/2024,Night,5,loading of tunnel pasteurizer ,30,1,Planned Stop,Innofill,Method,Hi malt production start up
